date,menu__id,menu__name,menu__type,menu__beli,menu__jual,menu__quantity,idToko,namaToko
6/21/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,6,,
6/21/2024,10003,Sundae,Ice Cream,11824,16000,3,,
6/21/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
6/20/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,2,,
6/20/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,2,,
6/20/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,35,,
6/20/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
6/20/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
6/20/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
6/20/2024,10045,Cone Packing Charge,Ice Cream,0,2000,37,,
6/20/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,2,,
6/20/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,19,,
6/20/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,55,,
6/20/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
6/20/2024,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
6/20/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,16,,
6/20/2024,10005,Kiwi Grape Sundae,Ice Cream,13489,16000,2,,
6/20/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,4,,
6/20/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
6/20/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
6/20/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,22,MX0001,Mixue Sukataris
6/20/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,21,,
6/20/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,3,,
6/20/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,15,,
6/20/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,15,,
6/20/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
6/20/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
6/20/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
6/20/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,1,,
6/20/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,3,,
6/20/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,3,,
6/20/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,1,,
6/20/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
6/20/2024,10003,Sundae,Ice Cream,11824,16000,10,,
6/20/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
6/19/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,1,MX0001,Mixue Sukataris
6/19/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,3,,
6/19/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,30,,
6/19/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
6/19/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,1,,
6/19/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
6/19/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
6/19/2024,10045,Cone Packing Charge,Ice Cream,0,2000,52,,
6/19/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
6/19/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,13000,1,,
6/19/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,19,,
6/19/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,5,,
6/19/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,65,,
6/19/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,2,,
6/19/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,18,,
6/19/2024,10005,Kiwi Grape Sundae,Ice Cream,13489,16000,1,,
6/19/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
6/19/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,,
6/19/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,3,,
6/19/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,19,,
6/19/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,13,,
6/19/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,1,,
6/19/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
6/19/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,23,,
6/19/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,31,,
6/19/2024,10013,Mi-Sundae Red Bean (U),Ice Cream,11988,16000,2,,
6/19/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
6/19/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,6,,
6/19/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,2,,
6/19/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,2,,
6/19/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,2,,
6/19/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/19/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,16,,
6/19/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,1,,
6/19/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,4,,
6/19/2024,10003,Sundae,Ice Cream,11824,16000,6,,
6/18/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,3,,
6/18/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,45,,
6/18/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,2,,
6/18/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
6/18/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
6/18/2024,10045,Cone Packing Charge,Ice Cream,0,2000,71,,
6/18/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,32,,
6/18/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
6/18/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,104,,
6/18/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,MX0001,Mixue Sukataris
6/18/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
6/18/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,46,,
6/18/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
6/18/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,10,,
6/18/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,16,,
6/18/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,20,,
6/18/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,32,,
6/18/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,3,,
6/18/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,2,,
6/18/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
6/18/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,25,,
6/18/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,24,,
6/18/2024,10013,Mi-Sundae Red Bean (U),Ice Cream,11988,16000,2,,
6/18/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
6/18/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,3,,
6/18/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,2,,
6/18/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
6/18/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,8,,
6/18/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,6,,
6/18/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
6/18/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,3,,
6/18/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
6/18/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,2,,
6/18/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,4,,
6/18/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
6/18/2024,10003,Sundae,Ice Cream,11824,16000,4,,
6/18/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
6/18/2024,10046,Tambah Topping,Fruit Tea,0,2000,1,,
6/18/2024,10050,Tumbler pink,Ice Cream,0,40000,1,,
6/17/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,3,,
6/17/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,5,,
6/17/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,70,,
6/17/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,6,,
6/17/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,5,,
6/17/2024,10055,chocolate cookies sundae,Ice Cream,0,16000,4,,
6/17/2024,10054,chocolate ice cream,Ice Cream,0,8000,27,,
6/17/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,5,,
6/17/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,4,,
6/17/2024,10045,Cone Packing Charge,Ice Cream,0,2000,68,,
6/17/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
6/17/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,13000,2,,
6/17/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,49,,
6/17/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
6/17/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,63,,
6/17/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
6/17/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,43,,
6/17/2024,10005,Kiwi Grape Sundae,Ice Cream,13489,16000,3,,
6/17/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
6/17/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,7,,
6/17/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,7,,
6/17/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,40,,
6/17/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,32,,
6/17/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,3,,
6/17/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,4,,
6/17/2024,10042,Milk Tea With 2 Topping (L),Milk Tea,0,19000,1,,
6/17/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,2,,
6/17/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,41,MX0001,Mixue Sukataris
6/17/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,43,,
6/17/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,4,,
6/17/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,7,,
6/17/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
6/17/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,12,,
6/17/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,5,,
6/17/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,2,,
6/17/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,8,,
6/17/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,2,,
6/17/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,4,,
6/17/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,6,,
6/17/2024,10003,Sundae,Ice Cream,11824,16000,5,,
6/17/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,3,,
6/16/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,1,,
6/16/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,1,,
6/16/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,38,,
6/16/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/16/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,4,,
6/16/2024,10055,chocolate cookies sundae,Ice Cream,0,16000,3,,
6/16/2024,10054,chocolate ice cream,Ice Cream,0,8000,19,,
6/16/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,5,,
6/16/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
6/16/2024,10045,Cone Packing Charge,Ice Cream,0,2000,87,,
6/16/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,11,,
6/16/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,32,,
6/16/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
6/16/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,75,,
6/16/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
6/16/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,22,,
6/16/2024,10005,Kiwi Grape Sundae,Ice Cream,13489,16000,1,,
6/16/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
6/16/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,8,,
6/16/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,9,,
6/16/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,25,,
6/16/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,31,,
6/16/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,2,,
6/16/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,4,,
6/16/2024,10042,Milk Tea With 2 Topping (L),Milk Tea,0,19000,1,,
6/16/2024,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
6/16/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,31,,
6/16/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,48,,
6/16/2024,10013,Mi-Sundae Red Bean (U),Ice Cream,11988,16000,5,,
6/16/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
6/16/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
6/16/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,3,,
6/16/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
6/16/2024,10031,Passion Fruit Jasmine Tea (L),Fruit Tea,7057,20000,1,MX0001,Mixue Sukataris
6/16/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,4,,
6/16/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,5,,
6/16/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,7,,
6/16/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,3,,
6/16/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,6,,
6/16/2024,10003,Sundae,Ice Cream,11824,16000,6,,
6/16/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
6/15/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,2,,
6/15/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,3,,
6/15/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,20,,
6/15/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
6/15/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,1,,
6/15/2024,10055,chocolate cookies sundae,Ice Cream,0,16000,3,,
6/15/2024,10054,chocolate ice cream,Ice Cream,0,8000,8,,
6/15/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
6/15/2024,10045,Cone Packing Charge,Ice Cream,0,2000,49,,
6/15/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,10,,
6/15/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,16,,
6/15/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
6/15/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,47,,
6/15/2024,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,MX0001,Mixue Sukataris
6/15/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
6/15/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,16,,
6/15/2024,10005,Kiwi Grape Sundae,Ice Cream,13489,16000,5,,
6/15/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
6/15/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,7,,
6/15/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,8,,
6/15/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,28,,
6/15/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,27,,
6/15/2024,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
6/15/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,1,,
6/15/2024,10042,Milk Tea With 2 Topping (L),Milk Tea,0,19000,2,,
6/15/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,19,,
6/15/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,20,,
6/15/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
6/15/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,2,,
6/15/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,2,,
6/15/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,4,,
6/15/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,3,,
6/15/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/15/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,2,,
6/15/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,2,,
6/15/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,3,,
6/15/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,6,,
6/15/2024,10003,Sundae,Ice Cream,11824,16000,8,,
6/15/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,5,,
6/15/2024,10046,Tambah Topping,Fruit Tea,0,2000,1,,
6/14/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,1,,
6/14/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,3,,
6/14/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,20,,
6/14/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/14/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,1,,
6/14/2024,10055,chocolate cookies sundae,Ice Cream,0,16000,4,,
6/14/2024,10054,chocolate ice cream,Ice Cream,0,8000,11,,
6/14/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,4,,
6/14/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
6/14/2024,10045,Cone Packing Charge,Ice Cream,0,2000,32,,
6/14/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
6/14/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,37,,
6/14/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
6/14/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,27,,
6/14/2024,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
6/14/2024,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
6/14/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,3,,
6/14/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,1,,
6/14/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,5,,
6/14/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,17,MX0001,Mixue Sukataris
6/14/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,8,,
6/14/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,2,,
6/14/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,11,,
6/14/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,10,,
6/14/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
6/14/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,8,,
6/14/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,3,,
6/14/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,3,,
6/14/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,1,,
6/14/2024,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
6/14/2024,10003,Sundae,Ice Cream,11824,16000,6,,
6/14/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
6/13/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,1,,
6/13/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,17,,
6/13/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,7,,
6/13/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,1,,
6/13/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
6/13/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
6/13/2024,10045,Cone Packing Charge,Ice Cream,0,2000,35,,
6/13/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,13000,1,,
6/13/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,24,,
6/13/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
6/13/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,38,,
6/13/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,6,,
6/13/2024,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
6/13/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,6,,
6/13/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,8,,
6/13/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,3,,
6/13/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,6,,
6/13/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,1,,
6/13/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,7,,
6/13/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,19,,
6/13/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
6/13/2024,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,3,,
6/13/2024,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
6/13/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,16000,7,,
6/13/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
6/13/2024,10022,Pearl Milk Tea (L),Milk Tea,0,22000,2,,
6/13/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,4,,
6/13/2024,10001,Smoothies With Ice Cream Manggo (U),Ice Cream,5709,16000,2,,
6/13/2024,10018,Smoothies With Ice Cream Strawberry (U),Ice Cream,5810,16000,2,,
6/13/2024,10003,Sundae,Ice Cream,11824,16000,1,,
6/12/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,2,,
6/12/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,14,,
6/12/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/12/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,5,,
6/12/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,19000,2,,
6/12/2024,10045,Cone Packing Charge,Ice Cream,0,2000,17,,
6/12/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
6/12/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,19000,1,,
6/12/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,16000,16,,
6/12/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,16000,1,,
6/12/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,19,,
6/12/2024,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,16000,7,,
6/12/2024,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,16000,3,,
6/12/2024,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,13000,1,,
6/12/2024,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,2,,
6/12/2024,10011,Lucky Sundae Strawberry (U),Ice Cream,15427,16000,2,,
6/12/2024,10047,Mi Oats n Beans Milk,Milk Tea,0,16000,4,,
6/12/2024,10009,Mi-Sundae Mango (U),Ice Cream,14725,16000,2,,
6/12/2024,10008,Mi-Sundae Oreo (U),Ice Cream,14093,16000,9,,
6/12/2024,10013,Mi-Sundae Red Bean (U),Ice Cream,11988,16000,1,,
6/12/2024,10039,Oats Milk Tea (L),Milk Tea,0,22000,2,,
6/12/2024,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
6/12/2024,10035,Original Jasmine Tea (L),Original Tea,6884,12000,3,,
6/12/2024,10043,Peach Earl Grey Tea (L),Fruit Tea,8678,22000,6,,
6/12/2024,10004,peach oatmeal sundae ,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
6/12/2024,10038,Pearl Milk Tea (M),Milk Tea,0,19000,2,,
6/12/2024,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
6/12/2024,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
6/12/2024,10052,Tumbler ximeng,Ice Cream,0,14000,2,,
6/11/2024,10006,Berry Grape Sundae,Ice Cream,0,16000,5,,
6/11/2024,10014,Boba Mi-Shake (U),Ice Cream,10613,16000,4,,
6/11/2024,10010,Boba Sundae (U),Ice Cream,14448,16000,25,,
6/11/2024,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
6/11/2024,10019,Chocolate Cookies Smothies (U),Ice Cream,4490,16000,2,,
6/11/2024,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
6/11/2024,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,19000,1,,
6/11/2024,10045,Cone Packing Charge,Ice Cream,0,2000,35,,
6/11/2024,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
6/11/2024,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,19000,1,,
6/11/2024,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,16000,10,,
6/11/2024,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,16000,1,,
6/11/2024,10007,Ice Cream Cone,Ice Cream,4640,8000,47,,
